number,value,datetime_start,datetime_complete,duration,params_cat_class_weight_0_cb,params_cat_depth,params_cat_iterations,params_cat_l2_leaf_reg,params_cat_learning_rate,params_lgbm_colsample_bytree,params_lgbm_learning_rate,params_lgbm_max_depth,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_reg_alpha,params_lgbm_reg_lambda,params_lgbm_scale_pos_weight,params_rf_max_depth,params_rf_min_samples_leaf,params_rf_n_estimators,params_smote_k_neighbors,params_w_cat,params_w_lgbm,params_w_rf,params_w_xgb,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,params_xgb_scale_pos_weight,state
90,0.5176212176155035,2025-05-07 23:16:32.921690,2025-05-07 23:16:49.268444,0 days 00:00:16.346754,7.108927323765904,8,100,4.665808509539126,0.09378422958121292,0.6787444462219333,0.07762062390102575,5,175,64,0.004680316737994688,9.384592815418436,4.7381355111499515,12,11,225,5,0.7872612238038339,0.9394805367900642,1.8102513403730498,1.3156621640748245,0.006537820307231396,9,125,2.2180356516481257,COMPLETE
91,0.5177631697800015,2025-05-07 23:16:49.268607,2025-05-07 23:17:19.693220,0 days 00:00:30.424613,7.915103668070726,8,125,3.8744564356508775,0.06471265351687708,0.6966748747861055,0.09403677477636598,6,200,57,0.011172407861011455,5.0908072185399815,5.564140578470088,13,12,250,5,0.8624631783808336,1.0674882720177299,1.9414154857641233,1.4177536250495872,0.008377604857734623,10,200,1.0602211497026635,COMPLETE
92,0.5185723843600196,2025-05-07 23:17:19.693386,2025-05-07 23:17:48.010452,0 days 00:00:28.317066,6.6314658832063,8,150,5.736755529424339,0.0510751867592691,0.7024569083148104,0.06696128435024609,6,225,36,0.007419671011017423,6.327462288354777,4.148793960519788,13,12,250,5,0.5798464666291347,1.1370481246859405,1.999936672883659,1.3892868454386373,0.007632680293362683,10,175,1.2297996981133075,COMPLETE
93,0.516800702924471,2025-05-07 23:17:48.010610,2025-05-07 23:18:14.746237,0 days 00:00:26.735627,6.360971752638101,8,150,5.647647338157427,0.04880735536397908,0.7338832867410915,0.04836432131786123,6,225,36,0.002258108621655015,1.7831076949363691,4.192984035950901,12,12,250,5,0.2714647059770652,1.188085926005178,1.998261628275428,1.60215905733462,0.010311778604205827,10,150,0.8000799641859071,COMPLETE
94,0.515071516610003,2025-05-07 23:18:14.746411,2025-05-07 23:18:28.401694,0 days 00:00:13.655283,6.024297933973634,8,150,6.371991859530167,0.07954842414000644,0.7077290489059944,0.06350421685748552,6,225,43,0.007517253880606599,6.573297020777022,3.507226654564222,11,11,225,5,0.6105107381080839,0.8396141524582987,0.35098197481700244,1.5030466247931826,0.005612883886332802,3,175,1.3273874121985005,COMPLETE
95,0.5152581609767274,2025-05-07 23:18:28.401859,2025-05-07 23:18:47.920111,0 days 00:00:19.518252,7.770903522266406,8,150,3.3804548117367546,0.05439220740764739,0.6563120446504302,0.0713447424966838,6,150,20,0.039396949701346766,3.676976636433913,4.511413271890001,13,10,250,5,0.5525671533337537,0.8899723725191374,0.7736734322472484,1.3776370822368933,0.011658938946799813,9,150,0.5177089776759409,COMPLETE
96,0.5187706185005423,2025-05-07 23:18:47.920278,2025-05-07 23:19:13.108482,0 days 00:00:25.188204,6.577822369559886,8,175,9.838240209865864,0.12009963825800755,0.7431158801109229,0.08743493383597091,5,225,25,0.0034575721110831387,3.7428615902898614,4.70269646653021,14,13,225,5,0.7217345016572192,0.9198314923049427,1.8979860560839092,1.478024145719667,0.008735094526641453,10,150,1.4986667202846484,COMPLETE
97,0.0,2025-05-07 23:19:13.108646,2025-05-07 23:19:36.665534,0 days 00:00:23.556888,6.254992000175546,4,200,8.394675932114875,0.12184509133388857,0.747861274332023,0.08175518987674907,4,200,13,0.003344973310939895,2.21039829986877,5.06698063997389,14,13,225,5,1.1354327555220631,0.9841302019683833,1.8937460384951381,1.4623014470515387,0.008116688472925364,10,150,4.46358059659521,COMPLETE
98,0.0,2025-05-07 23:19:36.665697,2025-05-07 23:19:59.664246,0 days 00:00:22.998549,7.661805225092713,7,175,2.315569374325942,0.10783981386313278,0.7632954889499275,0.08868120855642331,5,250,25,0.0051422619766886765,1.1871460728626475,4.651489468974252,14,8,225,5,1.010880365605751,0.731293443582606,1.8313031825491641,0.9881186839665036,0.013401821229692456,9,150,2.7708497891720767,COMPLETE
99,0.5185300680457307,2025-05-07 23:19:59.664404,2025-05-07 23:20:21.908190,0 days 00:00:22.243786,7.324710626002743,8,175,10.957403295232117,0.14466083376672154,0.7244655261179449,0.1143876951825225,10,75,18,0.0015274382733981406,3.9277569123529195,3.8307231056285658,9,9,225,4,0.7241365182219961,0.9112893747655003,1.7422673950417922,1.100108449376229,0.008846364007800351,10,125,3.157585123061482,COMPLETE
100,0.514330144962671,2025-05-07 23:20:21.908344,2025-05-07 23:20:45.264555,0 days 00:00:23.356211,6.7827085929693265,7,125,9.91481273237053,0.09046450084766967,0.6377393994610836,0.051324250701189185,4,75,28,0.02677592650424109,2.9126262145022794,6.077024885671018,10,13,225,5,1.169862279897008,0.786786206338554,1.9254764398702255,1.5762585016327397,0.009855539443759371,10,125,1.5061695728241462,COMPLETE
101,0.5172687156588788,2025-05-07 23:20:45.264812,2025-05-07 23:21:18.468569,0 days 00:00:33.203757,6.601766530813548,8,125,6.7873846247362275,0.059801363708205844,0.7075180724697792,0.06814224182753438,5,225,31,0.0177710493676091,6.559513533176972,4.758534314617271,13,12,250,5,0.347897285607327,1.1438703219152777,1.8599273185439391,1.3883446696668835,0.006535670015413574,10,175,1.321483879230148,COMPLETE
102,0.5164960194760718,2025-05-07 23:21:18.468735,2025-05-07 23:21:51.797231,0 days 00:00:33.328496,6.411025535822522,8,150,12.971893446737264,0.10072107906014109,0.6870557791816873,0.10067756390386222,6,225,44,0.013187754527840316,9.292140495191394,4.323033984483023,14,14,250,5,0.14803819952450603,1.043074391566598,1.9079611100968945,1.193737589090656,0.0073439157908963435,10,150,1.9412111456398535,COMPLETE
103,0.5175735584610189,2025-05-07 23:21:51.797393,2025-05-07 23:22:17.277852,0 days 00:00:25.480459,7.0261491519543755,8,200,7.818240233631521,0.039613737587982104,0.7379036488186885,0.06240969732626775,5,225,37,0.0034687267384360836,1.5104964935028695,3.991354000639727,12,11,225,5,1.074838417684336,0.9392392163738837,1.9758945988450227,1.2903274310918247,0.009113304763464999,10,150,2.2931684200375453,COMPLETE
104,0.5202309410822071,2025-05-07 23:22:17.278017,2025-05-07 23:22:38.307197,0 days 00:00:21.029180,5.946580648163001,8,125,3.192505634433066,0.11463341928818674,0.7847104189603449,0.13586425971726515,6,175,54,0.0019092053077596838,7.579055502595893,5.106703774216265,14,12,250,5,0.8315956676710424,0.8299253708413934,1.6867370024832378,1.4946988396207672,0.014470154926759177,10,125,0.8969838549778564,COMPLETE
105,0.5169087202727836,2025-05-07 23:22:38.307359,2025-05-07 23:22:54.677808,0 days 00:00:16.370449,6.041472555909916,8,125,2.7940299804563375,0.11483818788696758,0.6784787230615217,0.1456757280684754,7,175,56,0.0018996627368221746,7.677467049043182,4.818689405542452,14,9,200,6,0.9668265033750342,0.816383172598649,1.6698994549553963,1.508577195259289,0.011028514183183635,9,125,0.7053339462715955,COMPLETE
106,0.5159269944318815,2025-05-07 23:22:54.677965,2025-05-07 23:23:12.474269,0 days 00:00:17.796304,5.844951575446682,8,100,3.179617844911805,0.12775099589907096,0.665953861802337,0.13479109548783097,10,175,53,0.0012130078839744341,4.5363715094037635,5.458796877003939,14,13,250,4,0.9129623774225639,0.705650430561683,1.7773489152548214,1.6437225480681823,0.014336435984032584,10,100,0.9808370200716889,COMPLETE
107,0.0,2025-05-07 23:23:12.474435,2025-05-07 23:23:32.352230,0 days 00:00:19.877795,5.650280997511109,7,125,3.5051867397485816,0.13613278098790563,0.5006968286062575,0.12219205396918907,6,150,40,0.002559100265725801,2.7768596340660667,5.139897939814028,14,11,225,5,1.0412137896644125,0.6285973621462823,1.6979110283026186,1.8977833934482464,0.015183111320968326,10,125,2.4922473165846886,COMPLETE
108,0.5132721081465282,2025-05-07 23:23:32.352390,2025-05-07 23:23:49.133809,0 days 00:00:16.781419,5.284886092270697,8,125,2.405670048228129,0.08721399121529093,0.787022474570836,0.08859397813639669,7,200,62,0.0007343296019305688,0.3427722631996535,2.6227789298734008,14,10,200,4,0.8022492184694158,0.8780599600808449,1.6057767158247072,1.7717642003990766,0.012076766690556453,9,125,1.668643406828057,COMPLETE
109,0.0,2025-05-07 23:23:49.133966,2025-05-07 23:24:04.026112,0 days 00:00:14.892146,4.376022730336064,9,100,2.0173008042004605,0.10905731867575598,0.614465247647334,0.07589266373609704,5,175,32,0.047188307940123214,0.0012889730107905123,1.4917558025800388,14,14,250,6,0.7406367666021305,0.8282721928850533,1.850258319805567,1.7000305437552956,0.009521896898488565,4,125,1.8272666266045117,COMPLETE
110,0.5194801224803851,2025-05-07 23:24:04.026276,2025-05-07 23:24:26.816973,0 days 00:00:22.790697,5.9968864867837945,8,100,2.558350309432797,0.12357346055044448,0.5179083537394836,0.04141175000472303,9,75,23,0.07110050317345362,0.7953069147393994,0.6718309270143652,15,11,225,5,0.8335759037543623,0.7621692797025197,1.123639698859646,1.8223621231629903,0.013064764764166209,10,150,0.8756554380331548,COMPLETE
111,0.5161678500928291,2025-05-07 23:24:26.817137,2025-05-07 23:24:50.419773,0 days 00:00:23.602636,6.1962890237754396,8,100,2.7892555101109724,0.14865248689451752,0.8733390173430492,0.03825334470909894,9,75,23,0.05734395835885761,0.7618225043292917,0.7176887495372545,15,11,225,5,0.8286008613921141,0.6769449788084647,1.0997779296082428,1.8632450574612727,0.01616600867817307,10,150,0.8656364892215631,COMPLETE
112,0.5153484439673609,2025-05-07 23:24:50.419937,2025-05-07 23:25:15.489490,0 days 00:00:25.069553,5.588224120267345,8,125,2.962287013839905,0.12118076557026086,0.5110437828845101,0.04274808563486121,9,75,16,0.07274120826784788,3.0897017287609985,2.1395143039677773,15,12,225,5,0.8931539939536696,0.7807803046612353,1.1870144895847037,1.537885970040832,0.012926934653091708,10,150,0.6480311589988776,COMPLETE
113,0.5180123326383296,2025-05-07 23:25:15.489650,2025-05-07 23:25:38.477017,0 days 00:00:22.987367,5.9281845464161975,8,100,2.4578973381818683,0.10038300984584243,0.5170233777793969,0.055676361945452155,10,75,48,0.09789530494272788,4.131883974093035,1.1061659486143176,15,11,225,5,1.333704441075377,0.7435668823975541,0.9979326827932511,1.842975633615284,0.014137607734793719,10,150,1.0966425855658768,COMPLETE
114,0.5174738515397428,2025-05-07 23:25:38.477178,2025-05-07 23:25:58.556157,0 days 00:00:20.078979,5.097365269263069,8,75,3.2761128452258004,0.12953332080317911,0.5364291669154297,0.13375655541807038,9,100,20,0.03988887744192371,0.004654001555455478,0.6698110801931415,15,9,200,5,0.6590970237619433,0.9075488801883262,1.2363459065429272,1.4734935815217078,0.011503909702917734,10,125,2.0358701388640346,COMPLETE
115,0.5168425787930399,2025-05-07 23:25:58.556311,2025-05-07 23:26:22.831717,0 days 00:00:24.275406,6.402790178860782,8,125,2.1411153703371846,0.07475131971217827,0.6293007285487402,0.006144752209828751,8,150,70,0.02867303048376204,0.0017192955391238788,1.1994524204277148,14,12,250,4,1.225219099412808,0.9674665285886412,1.3566632777964465,1.3499555795480678,0.010078241056702261,10,150,1.5012763761397636,COMPLETE
116,0.5156413472986109,2025-05-07 23:26:22.831876,2025-05-07 23:26:42.303914,0 days 00:00:19.472038,5.757202138819251,7,125,2.613360488077596,0.11493650744229808,0.5553231142075914,0.027852561025605075,10,75,25,0.1326939075574269,0.0009913641285487628,5.070658165232394,14,10,225,5,1.1242859632949815,0.5984443427310087,1.8040898812314128,1.831561445315702,0.019150809371325773,10,125,8.688508839767145,COMPLETE
117,0.5169624975616748,2025-05-07 23:26:42.304068,2025-05-07 23:26:53.089533,0 days 00:00:10.785465,4.7781111238472604,9,75,3.026570024131141,0.10587390183783517,0.52363479621858,0.035431218814955374,6,75,13,0.00392837595069536,0.9213324607858239,5.8993212843296,8,11,250,5,1.2666772237288253,0.7236090577533745,0.8932083313127637,1.7080163066766876,0.016348452480570045,6,150,1.3988609861506272,COMPLETE
118,0.5192213438789176,2025-05-07 23:26:53.089696,2025-05-07 23:27:09.851182,0 days 00:00:16.761486,6.097959294143932,8,100,2.3063954860153926,0.09613113039944687,0.544190954374167,0.03281648221311567,7,50,29,0.01999110188457835,7.895382285989088,0.9268618417195955,13,9,225,5,0.8408716165612381,0.8485349457002335,1.9129257298446798,1.9604833703154763,0.008628359362224267,9,125,1.6364063994916973,COMPLETE
119,0.5170450893868248,2025-05-07 23:27:09.851334,2025-05-07 23:27:23.540970,0 days 00:00:13.689636,6.050936982380737,8,100,2.2903417426337707,0.0961317045235794,0.5845965039784806,0.03343418389651604,7,50,30,0.02088840817869323,8.768554868018665,0.9254058873038544,13,9,225,4,0.9294905459128501,0.653917263788077,1.0689894541059448,1.962486444057515,0.020691699422164245,9,100,0.8943021959161096,COMPLETE
120,0.514087076501834,2025-05-07 23:27:23.541139,2025-05-07 23:27:39.477807,0 days 00:00:15.936668,6.209170712099153,9,100,2.692480960360113,0.08442467860007487,0.5439210640929216,0.03920247562386383,7,175,60,0.024530927680971107,0.3917150056872385,0.5751306562586253,11,8,200,4,0.8522273364102951,0.867890499256864,1.7537256160765962,1.9176812906872367,0.11780758959701904,9,125,1.7286610943560603,COMPLETE
121,0.5198518653730418,2025-05-07 23:27:39.477969,2025-05-07 23:27:59.691553,0 days 00:00:20.213584,6.4964812222637,8,75,1.9480145974805128,0.13564117446283488,0.6038514649230526,0.03236838485911392,7,50,51,0.009558051001123388,5.414087456063326,0.9211259193150001,13,9,225,5,0.9891978552869087,0.5534914627027469,1.9109398313580885,1.8861874573154813,0.008581942307533124,10,125,1.228848295642724,COMPLETE
122,0.5176349788241629,2025-05-07 23:27:59.691710,2025-05-07 23:28:18.740572,0 days 00:00:19.048862,5.473562172246332,8,75,1.8815257344814678,0.13979543896714508,0.5732422962414367,0.04365983603353509,7,50,53,0.014480849380410717,5.921116955625181,1.449829539062276,13,9,225,5,0.9838279551406953,0.7810593130647216,1.9432789906986085,1.9863809828944627,0.010684621481347412,10,125,0.5002312062961415,COMPLETE
123,0.5202028838703207,2025-05-07 23:28:18.740730,2025-05-07 23:28:35.763896,0 days 00:00:17.023166,5.945771236546294,8,75,2.079460752287716,0.13300453317154487,0.6039710658418278,0.02937763780006556,7,50,51,0.034926189617602084,5.304459847915369,0.8995520145547975,13,10,225,5,1.0833813557582381,0.5459077686698763,1.1302936191742226,1.8031014505588991,0.008435742101316012,10,100,1.0922549733439633,COMPLETE
124,0.5170475647734695,2025-05-07 23:28:35.764056,2025-05-07 23:28:52.550012,0 days 00:00:16.785956,5.996152087015053,8,75,2.223705885946685,0.13179613252422598,0.6126168492066393,0.029698931551250703,7,50,45,0.030681203173040808,9.843133073130561,0.906565384354513,12,10,225,5,1.063611069364772,0.5744986727730298,1.1239556106428832,1.7968981961801649,0.01206750447454794,10,100,1.233146495105145,COMPLETE
125,0.5150922850521564,2025-05-07 23:28:52.550170,2025-05-07 23:29:05.987932,0 days 00:00:13.437762,6.465725672036986,8,75,1.9153959882042497,0.11092478158888641,0.601671726995261,0.02413945191289841,7,50,41,0.010678012232233957,4.717711592243594,1.716455973375511,13,9,225,5,1.0191686808858516,0.5473237088070931,0.9552902295085857,1.8842349169516093,0.007232288526400333,10,75,0.7467377001455525,COMPLETE
126,0.5209524022711658,2025-05-07 23:29:05.988083,2025-05-07 23:29:19.386653,0 days 00:00:13.398570,6.305261044992539,8,75,2.095365482529546,0.10188358889067073,0.6430975223514837,0.03202369298643289,7,50,49,0.035886371368299266,0.002247530322487589,1.097515525676593,12,10,200,5,1.1076230944994343,0.43818522744708777,1.043422038930344,1.9278393940138794,0.009051421800242626,9,100,1.9533424950000562,COMPLETE
127,0.0,2025-05-07 23:29:19.386902,2025-05-07 23:29:31.085032,0 days 00:00:11.698130,5.818118580857866,7,75,2.1320555672149775,0.12723326790110506,0.5884403090454613,0.026893781275940862,7,50,50,0.06412236483702266,0.0033750023518680406,1.2319164004882057,11,8,200,6,1.1858998804265457,0.41450263567158857,1.1083409314581887,1.919845957811627,0.010199787743536063,9,100,5.377051674111643,COMPLETE
128,0.0,2025-05-07 23:29:31.085191,2025-05-07 23:29:39.670638,0 days 00:00:08.585447,6.27198121897441,8,75,2.441723024464233,0.1484055847193329,0.5495427117457076,0.020240199773387854,7,50,66,0.01851642609167572,0.0022993677937677465,0.723931027941583,12,9,200,5,1.0937557518956973,0.38016314884168945,1.0080059000828672,1.8158451065306311,0.03019947642675196,6,100,1.6362267273446753,COMPLETE
129,0.0,2025-05-07 23:29:39.670800,2025-05-07 23:29:53.499830,0 days 00:00:13.829030,5.599538818643545,9,75,1.7154963167920536,0.10421598697617722,0.5638418626729196,0.03652031952760686,8,50,48,0.05148203498976132,0.0013805572111134795,1.0562015444537476,11,10,175,4,1.22163083290527,0.2961901047392371,0.9386278104678886,1.9513569357724747,0.049542575915643934,9,100,1.8952109250256166,COMPLETE
130,0.0,2025-05-07 23:29:53.499991,2025-05-07 23:30:01.548170,0 days 00:00:08.048179,6.45334908069846,6,75,2.044889895336351,0.11819925974437373,0.6258995713331504,0.03224313488292431,7,75,22,0.03798861199801158,0.0007768200305735335,0.8377074205117276,12,7,125,5,1.3693743383629664,0.47404161598633177,1.2160142679451549,1.7673006067910384,0.1366708696103259,9,75,0.9700562353921871,COMPLETE
131,0.519134121782494,2025-05-07 23:30:01.548329,2025-05-07 23:30:22.519022,0 days 00:00:20.970693,6.1189470899161815,8,100,2.563216868869782,0.0910983606818426,0.6475946986159723,0.024521641419654114,7,50,34,0.07899080643729786,0.009979640243927208,1.3557906195653517,13,10,225,5,1.0304918138356218,0.6195461369134502,1.033003556574286,1.997639001702563,0.008117076721254262,10,125,2.123906874491154,COMPLETE
132,0.5198293073939706,2025-05-07 23:30:22.519184,2025-05-07 23:30:40.180542,0 days 00:00:17.661358,6.721680294689299,8,100,2.9131759474656485,0.1374237281711357,0.6423380287243378,0.028926474427172364,7,50,34,0.04830603519476356,0.009139083796952318,0.5057074036568242,13,10,225,5,1.037289881437444,0.5133725490643052,1.0825371893812323,1.9976648054236799,0.008491861151518105,10,100,2.0889294914372853,COMPLETE
133,0.5212869666589188,2025-05-07 23:30:40.180700,2025-05-07 23:30:57.611357,0 days 00:00:17.430657,6.709923976125254,8,100,2.7704157131937026,0.1256902471045493,0.6070831618767853,0.030485213006567948,7,50,17,0.024941500517913492,0.007163533559871776,0.5322078309691658,12,10,225,5,1.3101335594467347,0.4965189162540071,1.055854614024349,1.879705134647771,0.008989564017419849,10,100,1.3299969404669354,COMPLETE
134,0.5192843601721825,2025-05-07 23:30:57.611520,2025-05-07 23:31:14.864834,0 days 00:00:17.253314,6.684614142590571,8,100,2.783791148892558,0.13571163882792178,0.5994743368301123,0.02830561571958065,7,50,17,0.023296637463024808,0.016594015335403566,0.6586410055603751,12,10,225,5,1.2963856241267164,0.31976967635131404,1.1528031915068349,1.896861336391491,0.006833594025897193,10,100,1.2694290379580282,COMPLETE
135,0.5197770994673795,2025-05-07 23:31:14.864991,2025-05-07 23:31:32.204414,0 days 00:00:17.339423,6.791164106649308,8,100,2.841711606686239,0.1388606105283758,0.5992422319690003,0.028588606000357623,7,50,15,0.043712901255767225,0.014302541076600395,0.5447169718109454,12,10,200,5,1.2872811812542142,0.5142134858584293,1.1445680845202932,1.9070173858893922,0.006450698175854936,10,100,1.3163458962840924,COMPLETE
136,0.521958311899635,2025-05-07 23:31:32.204574,2025-05-07 23:31:49.288425,0 days 00:00:17.083851,7.077107551376907,8,75,3.694156311539517,0.13786626488641765,0.607977386224541,0.02996977501948649,7,50,14,0.045606269691789714,0.012312777964722466,0.5390165675556036,12,10,200,5,1.4364297244622657,0.43777473922464955,1.0411203010388574,1.8648480825495568,0.0052579013994976,10,100,1.3678385389489356,COMPLETE
137,0.5233208170785764,2025-05-07 23:31:49.288593,2025-05-07 23:32:12.638621,0 days 00:00:23.350028,6.969154222504761,8,75,3.706392269177414,0.13450234163412206,0.6094853993733489,0.030009688619652985,7,50,12,0.04220490372996377,0.012167896488996804,0.5057724956184105,12,10,200,5,1.4231457611755607,0.5128741992080665,1.0409069949511807,1.8669398984954073,0.0050650142522625,10,100,1.3343741539129594,COMPLETE
138,0.5216830005212006,2025-05-07 23:32:12.638784,2025-05-07 23:32:31.622472,0 days 00:00:18.983688,7.09857783515721,8,75,3.018249357673101,0.14008169204456897,0.606438364847009,0.02616589305919318,7,50,10,0.04737432829482154,0.01314809856202419,0.5099888775662111,12,10,200,5,1.4272041646559896,0.5034895076964219,0.8591485713363741,1.8631785681195108,0.00500835417710465,10,100,1.3723768732245167,COMPLETE
139,0.5234400407361369,2025-05-07 23:32:31.622622,2025-05-07 23:32:49.751417,0 days 00:00:18.128795,7.058044873081636,8,75,4.250958098582404,0.14267542166285588,0.6097490876536327,0.026115930887509388,7,50,11,0.05509014499756863,0.0400101861192347,1.159235340742636,11,10,200,5,1.3460635222819382,0.44075002076548936,0.8243906102282318,1.8482448869381285,0.005200769738334938,10,100,1.119085748319406,COMPLETE
140,0.5154327088632514,2025-05-07 23:32:49.751577,2025-05-07 23:33:12.724517,0 days 00:00:22.972940,6.996178407302967,8,75,4.650220189543372,0.14977639373668966,0.6186300838832113,0.021656074586108864,7,50,10,0.03247654025521917,0.03701698049602537,1.031890799183705,11,10,200,5,1.4324938053385934,0.4315189600858043,0.8292804909669989,1.8528834781110115,0.005063365135267293,10,75,1.0878091692561105,COMPLETE
141,0.5209684931301077,2025-05-07 23:33:12.724773,2025-05-07 23:33:31.454377,0 days 00:00:18.729604,7.108116889126991,8,75,4.311830912999451,0.13681900262117624,0.5772628149891121,0.025775339149928526,7,50,13,0.049594830084807855,0.007438059838444747,0.5256253787261156,11,10,200,5,1.3882943385865418,0.4912684835039686,0.9162623058729428,1.7587700933451036,0.005428137061602823,10,100,1.437234819823348,COMPLETE
142,0.520802221060022,2025-05-07 23:33:31.454531,2025-05-07 23:33:50.402771,0 days 00:00:18.948240,7.381891065087825,8,75,4.232970745937908,0.12787349717546825,0.6095413167073458,0.025716726330412575,7,50,12,0.05940154864612952,0.017179392334458508,1.161951645116826,11,9,200,5,1.399373145132749,0.4506721630470073,0.7898236242646972,1.7508623122942706,0.005342044297876816,10,100,1.4523337507764629,COMPLETE
143,0.519781583505615,2025-05-07 23:33:50.402926,2025-05-07 23:34:12.968140,0 days 00:00:22.565214,7.16126089317632,8,75,4.292478967699397,0.1266788371053569,0.5707505080463925,0.01924749528721202,7,50,12,0.059304981756235504,0.0065770859876312805,1.137765712586673,11,10,175,5,1.3897333545346808,0.45615158503818476,0.7647863393056369,1.7536259396544982,0.00546193618436251,10,100,1.4302017770318591,COMPLETE
144,0.5186451421859669,2025-05-07 23:34:12.968290,2025-05-07 23:34:32.294711,0 days 00:00:19.326421,7.332135757839588,8,75,3.995005854351885,0.1150035532719975,0.5815536875537769,0.025476551317495516,8,50,10,0.2532337653570876,0.04955870018967609,0.7950333393895832,11,9,200,5,1.4817754077488194,0.37155373059763674,0.5792829055727515,1.655452876007721,0.005246495404155324,10,100,0.6804098550604558,COMPLETE
145,0.5204366329928821,2025-05-07 23:34:32.294867,2025-05-07 23:34:48.720000,0 days 00:00:16.425133,7.442503714892295,8,75,4.54815720973615,0.14932470809479156,0.6170786155906649,0.026573517117665594,7,50,14,0.10074310954903831,0.01389692407160696,1.2695204672600224,10,10,200,5,1.343900033461241,0.4926594131811885,0.9088648517599044,1.7205505746281786,0.005617204567752268,10,100,1.5195455611793018,COMPLETE
146,0.5116842718213414,2025-05-07 23:34:48.720152,2025-05-07 23:35:04.858260,0 days 00:00:16.138108,7.527064803144765,8,75,5.079254496838472,0.14342202114251618,0.6073550958355002,0.02597317870550501,7,50,15,0.11923347993359952,0.012168451517650909,1.5789001817080033,10,10,200,4,1.4515884840518847,0.48778240915009174,0.9313482542302458,1.7298829664198618,0.005883604566937301,10,100,1.0640308988062446,COMPLETE
147,0.5236162206558467,2025-05-07 23:35:04.858412,2025-05-07 23:35:21.502218,0 days 00:00:16.643806,7.370608144607227,8,75,3.8754298478003864,0.12366676921535437,0.6203705888757721,0.02288117344582365,7,50,19,0.08469723735151624,0.02699521962546304,1.273030388904943,11,10,175,5,1.3258049191612054,0.4145080224563324,0.834921386016207,1.6906878095581757,0.005604453607704177,10,100,1.4670142911933663,COMPLETE
148,0.5188455213640163,2025-05-07 23:35:21.502376,2025-05-07 23:35:34.423717,0 days 00:00:12.921341,7.227774317704786,8,75,4.614724295401186,0.1267236091689177,0.620658810242584,0.021877306257008323,8,50,19,0.10578750332034437,0.018925040883385907,1.9685449697259096,10,10,175,4,1.3982106372202336,0.20801344118817544,0.8352002955392608,1.683995945396389,0.00564597529149143,10,75,1.464972859636249,COMPLETE
149,0.517600072794388,2025-05-07 23:35:34.423879,2025-05-07 23:35:48.877670,0 days 00:00:14.453791,7.33498771087428,8,50,3.777568862481707,0.14909701472609171,0.5931617162477933,0.009080059682872899,7,50,13,0.19774502970143315,0.026588235975549285,1.2465149636708706,11,10,200,6,1.3623103627649156,0.2851248460445319,0.7738099393618638,1.6220487601366804,0.006173458492127679,10,100,7.107175194386274,COMPLETE
150,0.5116028462664123,2025-05-07 23:35:48.877826,2025-05-07 23:36:04.995674,0 days 00:00:16.117848,7.465902860217582,7,75,4.155615998633927,0.10978863607114436,0.6244306993307838,0.014165819915227274,7,50,17,0.08667964787815666,0.00777437002593918,1.5058663659875036,10,11,175,5,1.323959790529985,0.409318715451561,0.8804767363865096,1.7780962929319812,0.005070970022741937,10,100,1.6808389354681803,COMPLETE
151,0.5200878499741591,2025-05-07 23:36:04.995831,2025-05-07 23:36:21.572861,0 days 00:00:16.577030,7.077648074352652,8,75,3.497617738396135,0.13247419312619405,0.6082545057232028,0.030741512797088318,7,50,13,0.16114939620999907,0.01234596180484654,0.7562964359279774,11,10,200,5,1.2631970710029505,0.4515135725984095,0.8009088186308547,1.806472187151606,0.005359176801163733,10,100,1.3774609996302298,COMPLETE
152,0.5203345763519468,2025-05-07 23:36:21.573013,2025-05-07 23:36:38.100732,0 days 00:00:16.527719,6.9108929403934685,8,75,4.332462243185513,0.1231538580206362,0.5855796885167361,0.022810933882485132,7,50,19,1.159906820163216,0.015675812898474174,1.0752400265487583,11,10,200,5,1.5694159114133883,0.349989544752759,0.9127820609783279,1.7413250573258539,0.006107373191009855,10,100,0.9406176025862014,COMPLETE
153,0.5204985515997207,2025-05-07 23:36:38.100890,2025-05-07 23:36:54.981560,0 days 00:00:16.880670,7.544793100635766,8,75,4.509010308392692,0.1215740765913242,0.5801275716373833,0.022830200057487034,7,50,19,0.06123662524500164,0.018393689700623272,0.5249951366996495,11,10,200,5,1.5951407489752445,0.3518748613947274,0.7050582448075339,1.719665227678492,0.005845884444450271,10,100,0.8863741496383545,COMPLETE
154,0.5214641189260997,2025-05-07 23:36:54.981717,2025-05-07 23:37:11.496034,0 days 00:00:16.514317,7.589590721867055,8,75,4.4408637127549815,0.12144001083045004,0.5809417212852256,0.016981253209598052,7,50,20,6.543698707877153,0.02718888100158398,1.1464784001408488,11,10,200,5,1.5903393810556543,0.33291029485044116,0.7158184603143963,1.7135442304516275,0.006268579946584296,10,100,0.815259823345273,COMPLETE
155,0.5213654136226974,2025-05-07 23:37:11.496191,2025-05-07 23:37:27.835131,0 days 00:00:16.338940,7.62688933821279,8,75,4.534715514968612,0.12154190065707776,0.5812761354656529,0.02278659380719324,7,50,20,3.465174110370192,0.02810323115687195,1.8142254218188865,11,10,200,5,1.606049687189781,0.32267302374746054,0.6591396690826863,1.6976813496675431,0.006080425185263753,10,100,0.7150842461545528,COMPLETE
